Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,142857,475
"(364, '2024-09-30', 'Bahn', 27, 674, 96),",364,DEUWOB001 ,DEUESS001,2024-09-30 00:00:00,Bahn,27,674,96,4385,,
"(364, '2024-09-30', 'LKW', 19, 192, 27),",364,DEUWOB001 ,DEUESS001,2024-09-30 00:00:00,LKW,19,192,27,4386,,
"(365, '2024-09-30', 'LKW', 19, 378, 54),",365,DEUWOB001 ,DEUFAB001,2024-09-30 00:00:00,LKW,19,378,54,4387,,
"(366, '2024-09-30', 'LKW', 16, 54, 8),",366,DEUWOB001 ,DEUGHU001,2024-09-30 00:00:00,LKW,16,54,8,4388,,
"(367, '2024-09-30', 'LKW', 21, 89, 13),",367,DEUWOB001 ,DEUGIG001,2024-09-30 00:00:00,LKW,21,89,13,4389,,
"(368, '2024-09-30', 'LKW', 31, 286, 41),",368,DEUWOB001 ,DEUHAM001,2024-09-30 00:00:00,LKW,31,286,41,4390,,
"(369, '2024-09-30', 'Bahn', 2, 48, 7),",369,DEUWOB001 ,DEUHAM002,2024-09-30 00:00:00,Bahn,2,48,7,4391,,
"(369, '2024-09-30', 'LKW', 14, 53, 8),",369,DEUWOB001 ,DEUHAM002,2024-09-30 00:00:00,LKW,14,53,8,4392,,
"(370, '2024-09-30', 'LKW', 31, 206, 29),",370,DEUWOB001 ,DEUILG001,2024-09-30 00:00:00,LKW,31,206,29,4393,,
"(371, '2024-09-30', 'LKW', 17, 100, 14),",371,DEUWOB001 ,DEUKAS001,2024-09-30 00:00:00,LKW,17,100,14,4394,,
"(372, '2024-09-30', 'LKW', 29, 122, 17),",372,DEUWOB001 ,DEUKIP001,2024-09-30 00:00:00,LKW,29,122,17,4395,,
"(373, '2024-09-30', 'Bahn', 4, 84, 12),",373,DEUWOB001 ,DEULBC002,2024-09-30 00:00:00,Bahn,4,84,12,4396,,
"(373, '2024-09-30', 'LKW', 34, 169, 24),",373,DEUWOB001 ,DEULBC002,2024-09-30 00:00:00,LKW,34,169,24,4397,,
"(374, '2024-09-30', 'LKW', 60, 5, 1),",374,DEUWOB001 ,DEULEH001,2024-09-30 00:00:00,LKW,60,5,1,4398,,
"(375, '2024-09-30', 'LKW', 23, 103, 15),",375,DEUWOB001 ,DEUNDS001,2024-09-30 00:00:00,LKW,23,103,15,4399,,
"(376, '2024-09-30', 'LKW', 44, 143, 20),",376,DEUWOB001 ,DEUNSS001,2024-09-30 00:00:00,LKW,44,143,20,4400,,
"(377, '2024-09-30', 'Bahn', 11, 42, 6),",377,DEUWOB001 ,DEUNUE001,2024-09-30 00:00:00,Bahn,11,42,6,4401,,
"(377, '2024-09-30', 'LKW', 22, 178, 25),",377,DEUWOB001 ,DEUNUE001,2024-09-30 00:00:00,LKW,22,178,25,4402,,
"(378, '2024-09-30', 'Ship', 5, 18, 3),",378,DEUWOB001 ,DEUOSN002,2024-09-30 00:00:00,Ship,5,18,3,4403,,
"(378, '2024-09-30', 'LKW', 38, 300, 43),",378,DEUWOB001 ,DEUOSN002,2024-09-30 00:00:00,LKW,38,300,43,4404,,
"(379, '2024-09-30', 'Ship', 147, 1180, 169),",379,DEUWOB001 ,DEURDN001,2024-09-30 00:00:00,Ship,147,1180,169,4405,,
"(380, '2024-09-30', 'LKW', 69, 262, 37),",380,DEUWOB001 ,DEURKW001,2024-09-30 00:00:00,LKW,69,262,37,4406,,
"(381, '2024-09-30', 'Bahn', 54, 310, 44),",381,DEUWOB001 ,DEUWLZ001,2024-09-30 00:00:00,Bahn,54,310,44,4407,,
"(382, '2024-09-30', 'LKW', 467, 1233, 176),",382,DEUWOB001 ,DEUWOB001 ,2024-09-30 00:00:00,LKW,467,1233,176,4408,,
"(383, '2024-09-30', 'LKW', 3, 75, 11),",383,DEUWOB001 ,DNKRNG001,2024-09-30 00:00:00,LKW,3,75,11,4409,,
"(384, '2024-09-30', 'Bahn', 6, 45, 6),",384,DEUWOB001 ,DNKVDP001,2024-09-30 00:00:00,Bahn,6,45,6,4410,,
"(384, '2024-09-30', 'LKW', 18, 73, 10),",384,DEUWOB001 ,DNKVDP001,2024-09-30 00:00:00,LKW,18,73,10,4411,,
"(385, '2024-09-30', 'Bahn', 20, 489, 70),",385,DEUWOB001 ,ESPTAR001,2024-09-30 00:00:00,Bahn,20,489,70,4412,,
"(385, '2024-09-30', 'LKW', 7, 20, 3),",385,DEUWOB001 ,ESPTAR001,2024-09-30 00:00:00,LKW,7,20,3,4413,,
"(387, '2024-09-30', 'LKW', 23, 15, 2),",387,DEUWOB001 ,FRAALG001,2024-09-30 00:00:00,LKW,23,15,2,4414,,
"(388, '2024-09-30', 'Bahn', 26, 361, 52),",388,DEUWOB001 ,FRACBA001,2024-09-30 00:00:00,Bahn,26,361,52,4415,,
"(388, '2024-09-30', 'LKW', 10, 59, 8),",388,DEUWOB001 ,FRACBA001,2024-09-30 00:00:00,LKW,10,59,8,4416,,
"(389, '2024-09-30', 'LKW', 16, 13, 2),",389,DEUWOB001 ,FRALAU001,2024-09-30 00:00:00,LKW,16,13,2,4417,,
"(390, '2024-09-30', 'Bahn', 89, 923, 132),",390,DEUWOB001 ,HUNBUA001,2024-09-30 00:00:00,Bahn,89,923,132,4418,,
"(391, '2024-09-30', 'Bahn', 22, 459, 66),",391,DEUWOB001 ,ITAARP001,2024-09-30 00:00:00,Bahn,22,459,66,4419,,
"(391, '2024-09-30', 'LKW', 8, 0, 0),",391,DEUWOB001 ,ITAARP001,2024-09-30 00:00:00,LKW,8,0,0,4420,,
"(392, '2024-09-30', 'Bahn', 85, 414, 59),",392,DEUWOB001 ,ITAPEF001,2024-09-30 00:00:00,Bahn,85,414,59,4421,,
"(392, '2024-09-30', 'LKW', 11, 37, 5),",392,DEUWOB001 ,ITAPEF001,2024-09-30 00:00:00,LKW,11,37,5,4422,,
"(393, '2024-09-30', 'Bahn', 56, 325, 46),",393,DEUWOB001 ,ITAVRN001,2024-09-30 00:00:00,Bahn,56,325,46,4423,,
"(393, '2024-09-30', 'LKW', 19, 52, 7),",393,DEUWOB001 ,ITAVRN001,2024-09-30 00:00:00,LKW,19,52,7,4424,,
"(394, '2024-09-30', 'LKW', 9, 52, 7),",394,DEUWOB001 ,LUXHOW001,2024-09-30 00:00:00,LKW,9,52,7,4425,,
"(395, '2024-09-30', 'Bahn', 37, 834, 119),",395,DEUWOB001 ,NLDLEU001,2024-09-30 00:00:00,Bahn,37,834,119,4426,,
"(395, '2024-09-30', 'LKW', 33, 91, 13),",395,DEUWOB001 ,NLDLEU001,2024-09-30 00:00:00,LKW,33,91,13,4427,,
"(397, '2024-09-30', 'Bahn', 21, 42, 6),",397,DEUWOB001 ,POLSRZ001,2024-09-30 00:00:00,Bahn,21,42,6,4428,,
"(397, '2024-09-30', 'LKW', 55, 297, 42),",397,DEUWOB001 ,POLSRZ001,2024-09-30 00:00:00,LKW,55,297,42,4429,,
"(398, '2024-09-30', 'LKW', 7, 56, 8),",398,DEUWOB001 ,ROUCUT001,2024-09-30 00:00:00,LKW,7,56,8,4430,,
"(399, '2024-09-30', 'LKW', 36, 111, 16),",399,DEUWOB001 ,SVKBTS002,2024-09-30 00:00:00,LKW,36,111,16,4431,,
"(400, '2024-09-30', 'Bahn', 29, 4558, 651),",400,DEUWOB001 ,SVNKOP001,2024-09-30 00:00:00,Bahn,29,4558,651,4432,,
"(400, '2024-09-30', 'LKW', 3, 20, 3),",400,DEUWOB001 ,SVNKOP001,2024-09-30 00:00:00,LKW,3,20,3,4433,,
"(350, '2024-10-01', 'LKW', 6, 34, 5),",350,DEUWOB001 ,AUTHIT001,2024-10-01 00:00:00,LKW,6,34,5,4434,,
"(351, '2024-10-01', 'Bahn', 30, 261, 37),",351,DEUWOB001 ,AUTSWN001,2024-10-01 00:00:00,Bahn,30,261,37,4435,,
"(352, '2024-10-01', 'Bahn', 8, 129, 18),",352,DEUWOB001 ,AUTWNR001,2024-10-01 00:00:00,Bahn,8,129,18,4436,,
"(352, '2024-10-01', 'LKW', 26, 108, 15),",352,DEUWOB001 ,AUTWNR001,2024-10-01 00:00:00,LKW,26,108,15,4437,,
"(353, '2024-10-01', 'Bahn', 9, 348, 50),",353,DEUWOB001 ,BELESK001,2024-10-01 00:00:00,Bahn,9,348,50,4438,,
"(353, '2024-10-01', 'LKW', 13, 232, 33),",353,DEUWOB001 ,BELESK001,2024-10-01 00:00:00,LKW,13,232,33,4439,,
"(354, '2024-10-01', 'LKW', 10, 6, 1),",354,DEUWOB001 ,BELZEE001,2024-10-01 00:00:00,LKW,10,6,1,4440,,
"(355, '2024-10-01', 'Bahn', 41, 302, 43),",355,DEUWOB001 ,CHELPG001,2024-10-01 00:00:00,Bahn,41,302,43,4441,,
"(356, '2024-10-01', 'Bahn', 6, 65, 9),",356,DEUWOB001 ,CZEJNC001,2024-10-01 00:00:00,Bahn,6,65,9,4442,,
"(356, '2024-10-01', 'LKW', 65, 236, 34),",356,DEUWOB001 ,CZEJNC001,2024-10-01 00:00:00,LKW,65,236,34,4443,,
"(357, '2024-10-01', 'Bahn', 64, 543, 78),",357,DEUWOB001 ,DEUBRV001,2024-10-01 00:00:00,Bahn,64,543,78,4444,,
"(357, '2024-10-01', 'LKW', 46, 37, 5),",357,DEUWOB001 ,DEUBRV001,2024-10-01 00:00:00,LKW,46,37,5,4445,,
"(358, '2024-10-01', 'LKW', 14, 125, 18),",358,DEUWOB001 ,DEUCAN001,2024-10-01 00:00:00,LKW,14,125,18,4446,,
"(359, '2024-10-01', 'Bahn', 144, 974, 139),",359,DEUWOB001 ,DEUCUX002,2024-10-01 00:00:00,Bahn,144,974,139,4447,,
"(360, '2024-10-01', 'LKW', 40, 361, 52),",360,DEUWOB001 ,DEUDAR001,2024-10-01 00:00:00,LKW,40,361,52,4448,,
"(361, '2024-10-01', 'LKW', 3, 10, 1),",361,DEUWOB001 ,DEUEME001,2024-10-01 00:00:00,LKW,3,10,1,4449,,
"(362, '2024-10-01', 'Bahn', 234, 2316, 331),",362,DEUWOB001 ,DEUEME002,2024-10-01 00:00:00,Bahn,234,2316,331,4450,,
"(362, '2024-10-01', 'LKW', 44, 726, 104),",362,DEUWOB001 ,DEUEME002,2024-10-01 00:00:00,LKW,44,726,104,4451,,
"(363, '2024-10-01', 'Bahn', 76, 1377, 197),",363,DEUWOB001 ,DEUEME003,2024-10-01 00:00:00,Bahn,76,1377,197,4452,,
"(363, '2024-10-01', 'LKW', 15, 722, 103),",363,DEUWOB001 ,DEUEME003,2024-10-01 00:00:00,LKW,15,722,103,4453,,
"(364, '2024-10-01', 'Bahn', 19, 674, 96),",364,DEUWOB001 ,DEUESS001,2024-10-01 00:00:00,Bahn,19,674,96,4454,,
"(364, '2024-10-01', 'LKW', 13, 192, 27),",364,DEUWOB001 ,DEUESS001,2024-10-01 00:00:00,LKW,13,192,27,4455,,
"(365, '2024-10-01', 'LKW', 10, 378, 54),",365,DEUWOB001 ,DEUFAB001,2024-10-01 00:00:00,LKW,10,378,54,4456,,
"(366, '2024-10-01', 'LKW', 19, 54, 8),",366,DEUWOB001 ,DEUGHU001,2024-10-01 00:00:00,LKW,19,54,8,4457,,
"(367, '2024-10-01', 'LKW', 11, 89, 13),",367,DEUWOB001 ,DEUGIG001,2024-10-01 00:00:00,LKW,11,89,13,4458,,
"(368, '2024-10-01', 'LKW', 25, 286, 41),",368,DEUWOB001 ,DEUHAM001,2024-10-01 00:00:00,LKW,25,286,41,4459,,
"(369, '2024-10-01', 'Bahn', 2, 48, 7),",369,DEUWOB001 ,DEUHAM002,2024-10-01 00:00:00,Bahn,2,48,7,4460,,
"(369, '2024-10-01', 'LKW', 10, 53, 8),",369,DEUWOB001 ,DEUHAM002,2024-10-01 00:00:00,LKW,10,53,8,4461,,
"(370, '2024-10-01', 'LKW', 22, 206, 29),",370,DEUWOB001 ,DEUILG001,2024-10-01 00:00:00,LKW,22,206,29,4462,,
"(371, '2024-10-01', 'LKW', 13, 100, 14),",371,DEUWOB001 ,DEUKAS001,2024-10-01 00:00:00,LKW,13,100,14,4463,,
"(372, '2024-10-01', 'LKW', 20, 122, 17),",372,DEUWOB001 ,DEUKIP001,2024-10-01 00:00:00,LKW,20,122,17,4464,,
"(373, '2024-10-01', 'Bahn', 3, 84, 12),",373,DEUWOB001 ,DEULBC002,2024-10-01 00:00:00,Bahn,3,84,12,4465,,
"(373, '2024-10-01', 'LKW', 29, 169, 24),",373,DEUWOB001 ,DEULBC002,2024-10-01 00:00:00,LKW,29,169,24,4466,,
"(374, '2024-10-01', 'LKW', 41, 5, 1),",374,DEUWOB001 ,DEULEH001,2024-10-01 00:00:00,LKW,41,5,1,4467,,
"(375, '2024-10-01', 'LKW', 16, 103, 15),",375,DEUWOB001 ,DEUNDS001,2024-10-01 00:00:00,LKW,16,103,15,4468,,
"(376, '2024-10-01', 'LKW', 30, 143, 20),",376,DEUWOB001 ,DEUNSS001,2024-10-01 00:00:00,LKW,30,143,20,4469,,
"(377, '2024-10-01', 'Bahn', 12, 42, 6),",377,DEUWOB001 ,DEUNUE001,2024-10-01 00:00:00,Bahn,12,42,6,4470,,
"(377, '2024-10-01', 'LKW', 25, 178, 25),",377,DEUWOB001 ,DEUNUE001,2024-10-01 00:00:00,LKW,25,178,25,4471,,
"(378, '2024-10-01', 'Ship', 1, 18, 3),",378,DEUWOB001 ,DEUOSN002,2024-10-01 00:00:00,Ship,1,18,3,4472,,
"(378, '2024-10-01', 'LKW', 14, 300, 43),",378,DEUWOB001 ,DEUOSN002,2024-10-01 00:00:00,LKW,14,300,43,4473,,
"(379, '2024-10-01', 'Ship', 174, 1180, 169),",379,DEUWOB001 ,DEURDN001,2024-10-01 00:00:00,Ship,174,1180,169,4474,,
"(380, '2024-10-01', 'LKW', 45, 262, 37),",380,DEUWOB001 ,DEURKW001,2024-10-01 00:00:00,LKW,45,262,37,4475,,
"(381, '2024-10-01', 'Bahn', 45, 310, 44),",381,DEUWOB001 ,DEUWLZ001,2024-10-01 00:00:00,Bahn,45,310,44,4476,,
"(382, '2024-10-01', 'LKW', 64, 1233, 176),",382,DEUWOB001 ,DEUWOB001 ,2024-10-01 00:00:00,LKW,64,1233,176,4477,,
"(383, '2024-10-01', 'LKW', 4, 75, 11),",383,DEUWOB001 ,DNKRNG001,2024-10-01 00:00:00,LKW,4,75,11,4478,,
"(384, '2024-10-01', 'Bahn', 1, 45, 6),",384,DEUWOB001 ,DNKVDP001,2024-10-01 00:00:00,Bahn,1,45,6,4479,,
"(384, '2024-10-01', 'LKW', 2, 73, 10),",384,DEUWOB001 ,DNKVDP001,2024-10-01 00:00:00,LKW,2,73,10,4480,,
"(385, '2024-10-01', 'Bahn', 21, 489, 70),",385,DEUWOB001 ,ESPTAR001,2024-10-01 00:00:00,Bahn,21,489,70,4481,,
"(385, '2024-10-01', 'LKW', 7, 20, 3),",385,DEUWOB001 ,ESPTAR001,2024-10-01 00:00:00,LKW,7,20,3,4482,,
"(387, '2024-10-01', 'LKW', 20, 15, 2),",387,DEUWOB001 ,FRAALG001,2024-10-01 00:00:00,LKW,20,15,2,4483,,
"(388, '2024-10-01', 'Bahn', 17, 361, 52),",388,DEUWOB001 ,FRACBA001,2024-10-01 00:00:00,Bahn,17,361,52,4484,,
"(388, '2024-10-01', 'LKW', 6, 59, 8),",388,DEUWOB001 ,FRACBA001,2024-10-01 00:00:00,LKW,6,59,8,4485,,
"(389, '2024-10-01', 'LKW', 15, 13, 2),",389,DEUWOB001 ,FRALAU001,2024-10-01 00:00:00,LKW,15,13,2,4486,,
"(390, '2024-10-01', 'Bahn', 105, 923, 132),",390,DEUWOB001 ,HUNBUA001,2024-10-01 00:00:00,Bahn,105,923,132,4487,,
"(391, '2024-10-01', 'Bahn', 47, 459, 66),",391,DEUWOB001 ,ITAARP001,2024-10-01 00:00:00,Bahn,47,459,66,4488,,
"(391, '2024-10-01', 'LKW', 16, 0, 0),",391,DEUWOB001 ,ITAARP001,2024-10-01 00:00:00,LKW,16,0,0,4489,,
"(392, '2024-10-01', 'Bahn', 109, 414, 59),",392,DEUWOB001 ,ITAPEF001,2024-10-01 00:00:00,Bahn,109,414,59,4490,,
"(392, '2024-10-01', 'LKW', 14, 37, 5),",392,DEUWOB001 ,ITAPEF001,2024-10-01 00:00:00,LKW,14,37,5,4491,,
"(393, '2024-10-01', 'Bahn', 49, 325, 46),",393,DEUWOB001 ,ITAVRN001,2024-10-01 00:00:00,Bahn,49,325,46,4492,,
"(393, '2024-10-01', 'LKW', 16, 52, 7),",393,DEUWOB001 ,ITAVRN001,2024-10-01 00:00:00,LKW,16,52,7,4493,,
"(394, '2024-10-01', 'LKW', 7, 52, 7),",394,DEUWOB001 ,LUXHOW001,2024-10-01 00:00:00,LKW,7,52,7,4494,,
"(395, '2024-10-01', 'Bahn', 28, 834, 119),",395,DEUWOB001 ,NLDLEU001,2024-10-01 00:00:00,Bahn,28,834,119,4495,,
"(395, '2024-10-01', 'LKW', 25, 91, 13),",395,DEUWOB001 ,NLDLEU001,2024-10-01 00:00:00,LKW,25,91,13,4496,,
"(397, '2024-10-01', 'Bahn', 28, 42, 6),",397,DEUWOB001 ,POLSRZ001,2024-10-01 00:00:00,Bahn,28,42,6,4497,,
"(397, '2024-10-01', 'LKW', 75, 297, 42),",397,DEUWOB001 ,POLSRZ001,2024-10-01 00:00:00,LKW,75,297,42,4498,,
"(398, '2024-10-01', 'LKW', 18, 56, 8),",398,DEUWOB001 ,ROUCUT001,2024-10-01 00:00:00,LKW,18,56,8,4499,,
"(399, '2024-10-01', 'LKW', 20, 111, 16),",399,DEUWOB001 ,SVKBTS002,2024-10-01 00:00:00,LKW,20,111,16,4500,,
"(400, '2024-10-01', 'Bahn', 12, 4558, 651),",400,DEUWOB001 ,SVNKOP001,2024-10-01 00:00:00,Bahn,12,4558,651,4501,,
"(400, '2024-10-01', 'LKW', 2, 20, 3),",400,DEUWOB001 ,SVNKOP001,2024-10-01 00:00:00,LKW,2,20,3,4502,,
"(350, '2024-10-02', 'LKW', 10, 34, 5),",350,DEUWOB001 ,AUTHIT001,2024-10-02 00:00:00,LKW,10,34,5,4503,,
"(351, '2024-10-02', 'Bahn', 30, 261, 37),",351,DEUWOB001 ,AUTSWN001,2024-10-02 00:00:00,Bahn,30,261,37,4504,,
"(352, '2024-10-02', 'Bahn', 8, 129, 18),",352,DEUWOB001 ,AUTWNR001,2024-10-02 00:00:00,Bahn,8,129,18,4505,,
"(352, '2024-10-02', 'LKW', 24, 108, 15),",352,DEUWOB001 ,AUTWNR001,2024-10-02 00:00:00,LKW,24,108,15,4506,,
"(353, '2024-10-02', 'Bahn', 9, 348, 50),",353,DEUWOB001 ,BELESK001,2024-10-02 00:00:00,Bahn,9,348,50,4507,,
"(353, '2024-10-02', 'LKW', 13, 232, 33),",353,DEUWOB001 ,BELESK001,2024-10-02 00:00:00,LKW,13,232,33,4508,,
"(354, '2024-10-02', 'LKW', 5, 6, 1),",354,DEUWOB001 ,BELZEE001,2024-10-02 00:00:00,LKW,5,6,1,4509,,
"(355, '2024-10-02', 'Bahn', 54, 302, 43),",355,DEUWOB001 ,CHELPG001,2024-10-02 00:00:00,Bahn,54,302,43,4510,,
"(356, '2024-10-02', 'Bahn', 3, 65, 9),",356,DEUWOB001 ,CZEJNC001,2024-10-02 00:00:00,Bahn,3,65,9,4511,,
"(356, '2024-10-02', 'LKW', 36, 236, 34),",356,DEUWOB001 ,CZEJNC001,2024-10-02 00:00:00,LKW,36,236,34,4512,,
"(357, '2024-10-02', 'Bahn', 38, 543, 78),",357,DEUWOB001 ,DEUBRV001,2024-10-02 00:00:00,Bahn,38,543,78,4513,,
"(357, '2024-10-02', 'LKW', 28, 37, 5),",357,DEUWOB001 ,DEUBRV001,2024-10-02 00:00:00,LKW,28,37,5,4514,,
"(358, '2024-10-02', 'LKW', 11, 125, 18),",358,DEUWOB001 ,DEUCAN001,2024-10-02 00:00:00,LKW,11,125,18,4515,,
"(359, '2024-10-02', 'Bahn', 78, 974, 139),",359,DEUWOB001 ,DEUCUX002,2024-10-02 00:00:00,Bahn,78,974,139,4516,,
"(360, '2024-10-02', 'LKW', 53, 361, 52),",360,DEUWOB001 ,DEUDAR001,2024-10-02 00:00:00,LKW,53,361,52,4517,,
"(361, '2024-10-02', 'LKW', 4, 10, 1),",361,DEUWOB001 ,DEUEME001,2024-10-02 00:00:00,LKW,4,10,1,4518,,
"(362, '2024-10-02', 'Bahn', 329, 2316, 331),",362,DEUWOB001 ,DEUEME002,2024-10-02 00:00:00,Bahn,329,2316,331,4519,,
"(362, '2024-10-02', 'LKW', 63, 726, 104),",362,DEUWOB001 ,DEUEME002,2024-10-02 00:00:00,LKW,63,726,104,4520,,
"(363, '2024-10-02', 'Bahn', 136, 1377, 197),",363,DEUWOB001 ,DEUEME003,2024-10-02 00:00:00,Bahn,136,1377,197,4521,,
"(363, '2024-10-02', 'LKW', 26, 722, 103),",363,DEUWOB001 ,DEUEME003,2024-10-02 00:00:00,LKW,26,722,103,4522,,
"(364, '2024-10-02', 'Bahn', 27, 674, 96),",364,DEUWOB001 ,DEUESS001,2024-10-02 00:00:00,Bahn,27,674,96,4523,,
"(364, '2024-10-02', 'LKW', 19, 192, 27),",364,DEUWOB001 ,DEUESS001,2024-10-02 00:00:00,LKW,19,192,27,4524,,
"(365, '2024-10-02', 'LKW', 13, 378, 54),",365,DEUWOB001 ,DEUFAB001,2024-10-02 00:00:00,LKW,13,378,54,4525,,
"(366, '2024-10-02', 'LKW', 33, 54, 8),",366,DEUWOB001 ,DEUGHU001,2024-10-02 00:00:00,LKW,33,54,8,4526,,
"(367, '2024-10-02', 'LKW', 15, 89, 13),",367,DEUWOB001 ,DEUGIG001,2024-10-02 00:00:00,LKW,15,89,13,4527,,
"(368, '2024-10-02', 'LKW', 24, 286, 41),",368,DEUWOB001 ,DEUHAM001,2024-10-02 00:00:00,LKW,24,286,41,4528,,
"(369, '2024-10-02', 'LKW', 3, 53, 8),",369,DEUWOB001 ,DEUHAM002,2024-10-02 00:00:00,LKW,3,53,8,4529,,
"(370, '2024-10-02', 'LKW', 12, 206, 29),",370,DEUWOB001 ,DEUILG001,2024-10-02 00:00:00,LKW,12,206,29,4530,,
"(371, '2024-10-02', 'LKW', 7, 100, 14),",371,DEUWOB001 ,DEUKAS001,2024-10-02 00:00:00,LKW,7,100,14,4531,,
"(372, '2024-10-02', 'LKW', 26, 122, 17),",372,DEUWOB001 ,DEUKIP001,2024-10-02 00:00:00,LKW,26,122,17,4532,,
"(373, '2024-10-02', 'Bahn', 3, 84, 12),",373,DEUWOB001 ,DEULBC002,2024-10-02 00:00:00,Bahn,3,84,12,4533,,
"(373, '2024-10-02', 'LKW', 26, 169, 24),",373,DEUWOB001 ,DEULBC002,2024-10-02 00:00:00,LKW,26,169,24,4534,,
"(374, '2024-10-02', 'LKW', 50, 5, 1),",374,DEUWOB001 ,DEULEH001,2024-10-02 00:00:00,LKW,50,5,1,4535,,
"(375, '2024-10-02', 'LKW', 15, 103, 15),",375,DEUWOB001 ,DEUNDS001,2024-10-02 00:00:00,LKW,15,103,15,4536,,
"(376, '2024-10-02', 'LKW', 33, 143, 20),",376,DEUWOB001 ,DEUNSS001,2024-10-02 00:00:00,LKW,33,143,20,4537,,
"(377, '2024-10-02', 'Bahn', 10, 42, 6),",377,DEUWOB001 ,DEUNUE001,2024-10-02 00:00:00,Bahn,10,42,6,4538,,
"(377, '2024-10-02', 'LKW', 20, 178, 25),",377,DEUWOB001 ,DEUNUE001,2024-10-02 00:00:00,LKW,20,178,25,4539,,
"(378, '2024-10-02', 'Ship', 3, 18, 3),",378,DEUWOB001 ,DEUOSN002,2024-10-02 00:00:00,Ship,3,18,3,4540,,
"(378, '2024-10-02', 'LKW', 41, 300, 43),",378,DEUWOB001 ,DEUOSN002,2024-10-02 00:00:00,LKW,41,300,43,4541,,
"(379, '2024-10-02', 'Ship', 73, 1180, 169),",379,DEUWOB001 ,DEURDN001,2024-10-02 00:00:00,Ship,73,1180,169,4542,,
"(380, '2024-10-02', 'LKW', 45, 262, 37),",380,DEUWOB001 ,DEURKW001,2024-10-02 00:00:00,LKW,45,262,37,4543,,
"(381, '2024-10-02', 'Bahn', 43, 310, 44),",381,DEUWOB001 ,DEUWLZ001,2024-10-02 00:00:00,Bahn,43,310,44,4544,,
"(382, '2024-10-02', 'LKW', 53, 1233, 176),",382,DEUWOB001 ,DEUWOB001 ,2024-10-02 00:00:00,LKW,53,1233,176,4545,,
"(383, '2024-10-02', 'LKW', 3, 75, 11),",383,DEUWOB001 ,DNKRNG001,2024-10-02 00:00:00,LKW,3,75,11,4546,,
"(384, '2024-10-02', 'Bahn', 2, 45, 6),",384,DEUWOB001 ,DNKVDP001,2024-10-02 00:00:00,Bahn,2,45,6,4547,,
"(384, '2024-10-02', 'LKW', 4, 73, 10),",384,DEUWOB001 ,DNKVDP001,2024-10-02 00:00:00,LKW,4,73,10,4548,,
"(385, '2024-10-02', 'Bahn', 21, 489, 70),",385,DEUWOB001 ,ESPTAR001,2024-10-02 00:00:00,Bahn,21,489,70,4549,,
"(385, '2024-10-02', 'LKW', 7, 20, 3),",385,DEUWOB001 ,ESPTAR001,2024-10-02 00:00:00,LKW,7,20,3,4550,,
"(387, '2024-10-02', 'LKW', 25, 15, 2),",387,DEUWOB001 ,FRAALG001,2024-10-02 00:00:00,LKW,25,15,2,4551,,
"(388, '2024-10-02', 'Bahn', 35, 361, 52),",388,DEUWOB001 ,FRACBA001,2024-10-02 00:00:00,Bahn,35,361,52,4552,,
"(388, '2024-10-02', 'LKW', 13, 59, 8),",388,DEUWOB001 ,FRACBA001,2024-10-02 00:00:00,LKW,13,59,8,4553,,
"(389, '2024-10-02', 'LKW', 17, 13, 2),",389,DEUWOB001 ,FRALAU001,2024-10-02 00:00:00,LKW,17,13,2,4554,,
"(390, '2024-10-02', 'Bahn', 67, 923, 132),",390,DEUWOB001 ,HUNBUA001,2024-10-02 00:00:00,Bahn,67,923,132,4555,,
"(391, '2024-10-02', 'Bahn', 48, 459, 66),",391,DEUWOB001 ,ITAARP001,2024-10-02 00:00:00,Bahn,48,459,66,4556,,
"(391, '2024-10-02', 'LKW', 16, 0, 0),",391,DEUWOB001 ,ITAARP001,2024-10-02 00:00:00,LKW,16,0,0,4557,,
"(392, '2024-10-02', 'Bahn', 109, 414, 59),",392,DEUWOB001 ,ITAPEF001,2024-10-02 00:00:00,Bahn,109,414,59,4558,,
"(392, '2024-10-02', 'LKW', 15, 37, 5),",392,DEUWOB001 ,ITAPEF001,2024-10-02 00:00:00,LKW,15,37,5,4559,,
"(393, '2024-10-02', 'Bahn', 55, 325, 46),",393,DEUWOB001 ,ITAVRN001,2024-10-02 00:00:00,Bahn,55,325,46,4560,,
"(393, '2024-10-02', 'LKW', 18, 52, 7),",393,DEUWOB001 ,ITAVRN001,2024-10-02 00:00:00,LKW,18,52,7,4561,,
"(394, '2024-10-02', 'LKW', 4, 52, 7),",394,DEUWOB001 ,LUXHOW001,2024-10-02 00:00:00,LKW,4,52,7,4562,,
"(395, '2024-10-02', 'Bahn', 28, 834, 119),",395,DEUWOB001 ,NLDLEU001,2024-10-02 00:00:00,Bahn,28,834,119,4563,,
"(395, '2024-10-02', 'LKW', 24, 91, 13),",395,DEUWOB001 ,NLDLEU001,2024-10-02 00:00:00,LKW,24,91,13,4564,,
"(397, '2024-10-02', 'Bahn', 20, 42, 6),",397,DEUWOB001 ,POLSRZ001,2024-10-02 00:00:00,Bahn,20,42,6,4565,,
