TABLE NAME,COLUM NAME,COLUM NAME.1,COLUM NAME.2,Unnamed: 4,Unnamed: 5,Unnamed: 6,COLUM NAME.3,Unnamed: 8
"(122, -8807, 'Thursday-09-26'),",122,-8807,2024-09-26 00:00:00,DEUWOB001 ,16508,0,-8807,2024-09-26 00:00:00
"(123, 203, 'Thursday-09-26'),",123,203,2024-09-26 00:00:00,DEUWVN001,2222,0,203,2024-09-26 00:00:00
"(124, 5913, 'Thursday-09-26'),",124,5913,2024-09-26 00:00:00,DEUZET001,8184,0,5913,2024-09-26 00:00:00
"(125, 0, 'Thursday-09-26'),",125,0,2024-09-26 00:00:00,DEUZUE001,0,0,0,2024-09-26 00:00:00
"(126, -4266, 'Thursday-09-26'),",126,-4266,2024-09-26 00:00:00,DEUZWI001,3433,0,-4266,2024-09-26 00:00:00
"(127, 6892, 'Thursday-09-26'),",127,6892,2024-09-26 00:00:00,DEUZWI002,9296,0,6892,2024-09-26 00:00:00
"(128, 5, 'Thursday-09-26'),",128,5,2024-09-26 00:00:00,DEUZWI003,500,0,5,2024-09-26 00:00:00
"(1, 98, 'Friday-09-27'),",1,98,2024-09-27 00:00:00,DEU010   B,2222,0,98,2024-09-27 00:00:00
"(2, 5, 'Friday-09-27'),",2,5,2024-09-27 00:00:00,DEU0111  B,22834,0,5,2024-09-27 00:00:00
"(3, 0, 'Friday-09-27'),",3,0,2024-09-27 00:00:00,DEU07024 L,2000,0,0,2024-09-27 00:00:00
"(4, 484, 'Friday-09-27'),",4,484,2024-09-27 00:00:00,DEU110071L,2222,0,484,2024-09-27 00:00:00
"(5, 2, 'Friday-09-27'),",5,2,2024-09-27 00:00:00,DEU1120  L,0,1,2,2024-09-27 00:00:00
"(6, 0, 'Friday-09-27'),",6,0,2024-09-27 00:00:00,DEU1162  L,3000,0,0,2024-09-27 00:00:00
"(7, 9, 'Friday-09-27'),",7,9,2024-09-27 00:00:00,DEU1206  L,327,0,9,2024-09-27 00:00:00
"(8, -131, 'Friday-09-27'),",8,-131,2024-09-27 00:00:00,DEU1299  L,296,0,-131,2024-09-27 00:00:00
"(9, 1, 'Friday-09-27'),",9,1,2024-09-27 00:00:00,DEU1401  L,6,0,1,2024-09-27 00:00:00
"(10, 1, 'Friday-09-27'),",10,1,2024-09-27 00:00:00,DEU1420  L,2222,0,1,2024-09-27 00:00:00
"(11, 0, 'Friday-09-27'),",11,0,2024-09-27 00:00:00,DEU1504  L,5000,0,0,2024-09-27 00:00:00
"(12, -2, 'Friday-09-27'),",12,-2,2024-09-27 00:00:00,DEU1543  L,1500,0,-2,2024-09-27 00:00:00
"(13, -2, 'Friday-09-27'),",13,-2,2024-09-27 00:00:00,DEU1544  L,500,0,-2,2024-09-27 00:00:00
"(14, 0, 'Friday-09-27'),",14,0,2024-09-27 00:00:00,DEU1702  L,0,0,0,2024-09-27 00:00:00
"(15, 1, 'Friday-09-27'),",15,1,2024-09-27 00:00:00,DEU2120  L,0,1,1,2024-09-27 00:00:00
"(16, 2, 'Friday-09-27'),",16,2,2024-09-27 00:00:00,DEU2181  L,0,1,2,2024-09-27 00:00:00
"(17, 208, 'Friday-09-27'),",17,208,2024-09-27 00:00:00,DEU21K01 L,2222,0,208,2024-09-27 00:00:00
"(18, 650, 'Friday-09-27'),",18,650,2024-09-27 00:00:00,DEU21P05 L,2222,0,650,2024-09-27 00:00:00
"(19, 3, 'Friday-09-27'),",19,3,2024-09-27 00:00:00,DEU21P20 L,2222,0,3,2024-09-27 00:00:00
"(20, 8, 'Friday-09-27'),",20,8,2024-09-27 00:00:00,DEU21W46 L,17,0,8,2024-09-27 00:00:00
"(21, 0, 'Friday-09-27'),",21,0,2024-09-27 00:00:00,DEU2272  L,0,0,0,2024-09-27 00:00:00
"(22, 668, 'Friday-09-27'),",22,668,2024-09-27 00:00:00,DEU22P10 L,2222,0,668,2024-09-27 00:00:00
"(23, 407, 'Friday-09-27'),",23,407,2024-09-27 00:00:00,DEU22P46 L,2222,0,407,2024-09-27 00:00:00
"(24, -36, 'Friday-09-27'),",24,-36,2024-09-27 00:00:00,DEU22P69 L,366,0,-36,2024-09-27 00:00:00
"(25, 2, 'Friday-09-27'),",25,2,2024-09-27 00:00:00,DEU240   B,2000,0,2,2024-09-27 00:00:00
"(26, 7, 'Friday-09-27'),",26,7,2024-09-27 00:00:00,DEU340   B,8,0,7,2024-09-27 00:00:00
"(27, 1, 'Friday-09-27'),",27,1,2024-09-27 00:00:00,DEU3799  L,5000,0,1,2024-09-27 00:00:00
"(28, 594, 'Friday-09-27'),",28,594,2024-09-27 00:00:00,DEU520   N,420,1,594,2024-09-27 00:00:00
"(29, 0, 'Friday-09-27'),",29,0,2024-09-27 00:00:00,DEU530   N,3000,0,0,2024-09-27 00:00:00
"(30, 6, 'Friday-09-27'),",30,6,2024-09-27 00:00:00,DEU620   B,8,0,6,2024-09-27 00:00:00
"(31, 0, 'Friday-09-27'),",31,0,2024-09-27 00:00:00,DEU620   N,3000,0,0,2024-09-27 00:00:00
"(32, 0, 'Friday-09-27'),",32,0,2024-09-27 00:00:00,DEU68024 L,2000,0,0,2024-09-27 00:00:00
"(33, -535, 'Friday-09-27'),",33,-535,2024-09-27 00:00:00,DEU700Y  H,2000,0,-535,2024-09-27 00:00:00
"(34, 168, 'Friday-09-27'),",34,168,2024-09-27 00:00:00,DEU7071  H,3500,0,168,2024-09-27 00:00:00
"(35, 0, 'Friday-09-27'),",35,0,2024-09-27 00:00:00,DEU70DUE L,0,0,0,2024-09-27 00:00:00
"(36, 1411, 'Friday-09-27'),",36,1411,2024-09-27 00:00:00,DEU780   B,2500,0,1411,2024-09-27 00:00:00
"(37, 0, 'Friday-09-27'),",37,0,2024-09-27 00:00:00,DEU78055 L,2500,0,0,2024-09-27 00:00:00
"(38, 160, 'Friday-09-27'),",38,160,2024-09-27 00:00:00,DEU790   B,314,0,160,2024-09-27 00:00:00
"(39, 0, 'Friday-09-27'),",39,0,2024-09-27 00:00:00,DEU81024 L,2000,0,0,2024-09-27 00:00:00
"(40, 0, 'Friday-09-27'),",40,0,2024-09-27 00:00:00,DEU83024 L,2000,0,0,2024-09-27 00:00:00
"(41, 12153, 'Friday-09-27'),",41,12153,2024-09-27 00:00:00,DEU850   B,13368,0,12153,2024-09-27 00:00:00
"(42, 0, 'Friday-09-27'),",42,0,2024-09-27 00:00:00,DEU85016 L,0,0,0,2024-09-27 00:00:00
"(43, 1347, 'Friday-09-27'),",43,1347,2024-09-27 00:00:00,DEUBIE001,500,1,1347,2024-09-27 00:00:00
"(44, 0, 'Friday-09-27'),",44,0,2024-09-27 00:00:00,DEUBRE001,0,0,0,2024-09-27 00:00:00
"(45, 0, 'Friday-09-27'),",45,0,2024-09-27 00:00:00,DEUBRE002,0,0,0,2024-09-27 00:00:00
"(46, -3342, 'Friday-09-27'),",46,-3342,2024-09-27 00:00:00,DEUBRV001,22254,0,-3342,2024-09-27 00:00:00
"(47, -1751, 'Friday-09-27'),",47,-1751,2024-09-27 00:00:00,DEUBRV002,2191,0,-1751,2024-09-27 00:00:00
"(48, 136, 'Friday-09-27'),",48,136,2024-09-27 00:00:00,DEUBTL001,2528,0,136,2024-09-27 00:00:00
"(49, 1878, 'Friday-09-27'),",49,1878,2024-09-27 00:00:00,DEUCAN001,1971,0,1878,2024-09-27 00:00:00
"(50, -64, 'Friday-09-27'),",50,-64,2024-09-27 00:00:00,DEUCUX001,3000,0,-64,2024-09-27 00:00:00
"(51, -615, 'Friday-09-27'),",51,-615,2024-09-27 00:00:00,DEUCUX002,3000,0,-615,2024-09-27 00:00:00
"(52, 4006, 'Friday-09-27'),",52,4006,2024-09-27 00:00:00,DEUDAR001,3200,1,4006,2024-09-27 00:00:00
"(53, 0, 'Friday-09-27'),",53,0,2024-09-27 00:00:00,DEUDAR002,0,0,0,2024-09-27 00:00:00
"(54, 0, 'Friday-09-27'),",54,0,2024-09-27 00:00:00,DEUDD    K,3000,0,0,2024-09-27 00:00:00
"(55, 5315, 'Friday-09-27'),",55,5315,2024-09-27 00:00:00,DEUDRS001,8056,0,5315,2024-09-27 00:00:00
"(56, 0, 'Friday-09-27'),",56,0,2024-09-27 00:00:00,DEUDUE001,0,0,0,2024-09-27 00:00:00
"(57, 3201, 'Friday-09-27'),",57,3201,2024-09-27 00:00:00,DEUDUI001,4014,0,3201,2024-09-27 00:00:00
"(58, 14, 'Friday-09-27'),",58,14,2024-09-27 00:00:00,DEUEGI001,2222,0,14,2024-09-27 00:00:00
"(59, 0, 'Friday-09-27'),",59,0,2024-09-27 00:00:00,DEUEMD   L,3000,0,0,2024-09-27 00:00:00
"(60, 2633, 'Friday-09-27'),",60,2633,2024-09-27 00:00:00,DEUEME001,11619,0,2633,2024-09-27 00:00:00
"(61, 13075, 'Friday-09-27'),",61,13075,2024-09-27 00:00:00,DEUEME002,44650,0,13075,2024-09-27 00:00:00
"(62, 3244, 'Friday-09-27'),",62,3244,2024-09-27 00:00:00,DEUEME003,10300,0,3244,2024-09-27 00:00:00
"(63, 3997, 'Friday-09-27'),",63,3997,2024-09-27 00:00:00,DEUEME004,3000,1,3997,2024-09-27 00:00:00
"(64, 0, 'Friday-09-27'),",64,0,2024-09-27 00:00:00,DEUEME005,3000,0,0,2024-09-27 00:00:00
"(65, 1731, 'Friday-09-27'),",65,1731,2024-09-27 00:00:00,DEUEME006,1995,0,1731,2024-09-27 00:00:00
"(66, 4726, 'Friday-09-27'),",66,4726,2024-09-27 00:00:00,DEUESS001,4500,1,4726,2024-09-27 00:00:00
"(67, 2376, 'Friday-09-27'),",67,2376,2024-09-27 00:00:00,DEUFAB001,3157,0,2376,2024-09-27 00:00:00
"(68, 1217, 'Friday-09-27'),",68,1217,2024-09-27 00:00:00,DEUFLB001,2222,0,1217,2024-09-27 00:00:00
"(69, 2019, 'Friday-09-27'),",69,2019,2024-09-27 00:00:00,DEUFUW001,4754,0,2019,2024-09-27 00:00:00
"(70, 3913, 'Friday-09-27'),",70,3913,2024-09-27 00:00:00,DEUGHU001,6622,0,3913,2024-09-27 00:00:00
"(71, 1151, 'Friday-09-27'),",71,1151,2024-09-27 00:00:00,DEUGIG001,890,1,1151,2024-09-27 00:00:00
"(72, 2789, 'Friday-09-27'),",72,2789,2024-09-27 00:00:00,DEUGIZ001,1500,1,2789,2024-09-27 00:00:00
"(73, 0, 'Friday-09-27'),",73,0,2024-09-27 00:00:00,DEUGME001,369,0,0,2024-09-27 00:00:00
"(74, 0, 'Friday-09-27'),",74,0,2024-09-27 00:00:00,DEUGRM001,0,0,0,2024-09-27 00:00:00
"(75, 3033, 'Friday-09-27'),",75,3033,2024-09-27 00:00:00,DEUHAJ001,11492,0,3033,2024-09-27 00:00:00
"(76, 810, 'Friday-09-27'),",76,810,2024-09-27 00:00:00,DEUHAJ002,2222,0,810,2024-09-27 00:00:00
"(77, 21, 'Friday-09-27'),",77,21,2024-09-27 00:00:00,DEUHAJ003,106,0,21,2024-09-27 00:00:00
"(78, 9, 'Friday-09-27'),",78,9,2024-09-27 00:00:00,DEUHAJ004,175,0,9,2024-09-27 00:00:00
"(79, 3847, 'Friday-09-27'),",79,3847,2024-09-27 00:00:00,DEUHAM001,3000,1,3847,2024-09-27 00:00:00
"(80, -1210, 'Friday-09-27'),",80,-1210,2024-09-27 00:00:00,DEUHAM002,2259,0,-1210,2024-09-27 00:00:00
"(81, 1, 'Friday-09-27'),",81,1,2024-09-27 00:00:00,DEUHEA001,0,1,1,2024-09-27 00:00:00
"(82, 86, 'Friday-09-27'),",82,86,2024-09-27 00:00:00,DEUHEN001,2222,0,86,2024-09-27 00:00:00
"(83, 2752, 'Friday-09-27'),",83,2752,2024-09-27 00:00:00,DEUHMA001,2222,1,2752,2024-09-27 00:00:00
"(84, 8401, 'Friday-09-27'),",84,8401,2024-09-27 00:00:00,DEUILG001,8140,1,8401,2024-09-27 00:00:00
"(85, -8617, 'Friday-09-27'),",85,-8617,2024-09-27 00:00:00,DEUING001,5314,0,-8617,2024-09-27 00:00:00
"(86, 7749, 'Friday-09-27'),",86,7749,2024-09-27 00:00:00,DEUKAK001,2222,1,7749,2024-09-27 00:00:00
"(87, 946, 'Friday-09-27'),",87,946,2024-09-27 00:00:00,DEUKAS001,2222,0,946,2024-09-27 00:00:00
"(88, 8340, 'Friday-09-27'),",88,8340,2024-09-27 00:00:00,DEUKIP001,5884,1,8340,2024-09-27 00:00:00
"(89, 555, 'Friday-09-27'),",89,555,2024-09-27 00:00:00,DEUKT2001,700,0,555,2024-09-27 00:00:00
"(90, -1284, 'Friday-09-27'),",90,-1284,2024-09-27 00:00:00,DEULBC001,3500,0,-1284,2024-09-27 00:00:00
"(91, -1182, 'Friday-09-27'),",91,-1182,2024-09-27 00:00:00,DEULBC002,3500,0,-1182,2024-09-27 00:00:00
"(92, 1, 'Friday-09-27'),",92,1,2024-09-27 00:00:00,DEULDX001,1500,0,1,2024-09-27 00:00:00
"(93, 1927, 'Friday-09-27'),",93,1927,2024-09-27 00:00:00,DEULEH001,2000,0,1927,2024-09-27 00:00:00
"(94, 1, 'Friday-09-27'),",94,1,2024-09-27 00:00:00,DEUMMD001,500,0,1,2024-09-27 00:00:00
"(95, 403, 'Friday-09-27'),",95,403,2024-09-27 00:00:00,DEUMUM001,2477,0,403,2024-09-27 00:00:00
"(96, 55, 'Friday-09-27'),",96,55,2024-09-27 00:00:00,DEUNBI001,1464,0,55,2024-09-27 00:00:00
"(97, 3026, 'Friday-09-27'),",97,3026,2024-09-27 00:00:00,DEUNDS001,2556,1,3026,2024-09-27 00:00:00
"(98, 16445, 'Friday-09-27'),",98,16445,2024-09-27 00:00:00,DEUNEM001,48129,0,16445,2024-09-27 00:00:00
"(99, 5493, 'Friday-09-27'),",99,5493,2024-09-27 00:00:00,DEUNSS001,4122,1,5493,2024-09-27 00:00:00
"(100, 2197, 'Friday-09-27'),",100,2197,2024-09-27 00:00:00,DEUNUE001,1460,1,2197,2024-09-27 00:00:00
"(101, -386, 'Friday-09-27'),",101,-386,2024-09-27 00:00:00,DEUOSN001,650,0,-386,2024-09-27 00:00:00
"(102, 3240, 'Friday-09-27'),",102,3240,2024-09-27 00:00:00,DEUOSN002,3146,1,3240,2024-09-27 00:00:00
"(103, 1477, 'Friday-09-27'),",103,1477,2024-09-27 00:00:00,DEUOSN003,1605,0,1477,2024-09-27 00:00:00
"(104, 0, 'Friday-09-27'),",104,0,2024-09-27 00:00:00,DEUPOOL  L,0,0,0,2024-09-27 00:00:00
"(105, 13289, 'Friday-09-27'),",105,13289,2024-09-27 00:00:00,DEURDN001,15000,0,13289,2024-09-27 00:00:00
"(106, 1, 'Friday-09-27'),",106,1,2024-09-27 00:00:00,DEURDS001,3,0,1,2024-09-27 00:00:00
"(107, 10, 'Friday-09-27'),",107,10,2024-09-27 00:00:00,DEUREG001,0,1,10,2024-09-27 00:00:00
"(108, 40, 'Friday-09-27'),",108,40,2024-09-27 00:00:00,DEUREG002,9,1,40,2024-09-27 00:00:00
"(109, 17126, 'Friday-09-27'),",109,17126,2024-09-27 00:00:00,DEURKW001,20344,0,17126,2024-09-27 00:00:00
"(110, 6910, 'Friday-09-27'),",110,6910,2024-09-27 00:00:00,DEUSAR001,17222,0,6910,2024-09-27 00:00:00
"(111, -37, 'Friday-09-27'),",111,-37,2024-09-27 00:00:00,DEUSCF001,1487,0,-37,2024-09-27 00:00:00
"(112, 3, 'Friday-09-27'),",112,3,2024-09-27 00:00:00,DEUSRD001,2222,0,3,2024-09-27 00:00:00
"(113, 0, 'Friday-09-27'),",113,0,2024-09-27 00:00:00,DEUSTM001,35,0,0,2024-09-27 00:00:00
"(114, 0, 'Friday-09-27'),",114,0,2024-09-27 00:00:00,DEUUCH001,0,0,0,2024-09-27 00:00:00
"(115, 438, 'Friday-09-27'),",115,438,2024-09-27 00:00:00,DEUUEN001,2322,0,438,2024-09-27 00:00:00
"(116, 2436, 'Friday-09-27'),",116,2436,2024-09-27 00:00:00,DEUULZ001,5700,0,2436,2024-09-27 00:00:00
"(117, 1584, 'Friday-09-27'),",117,1584,2024-09-27 00:00:00,DEUWBW001,2222,0,1584,2024-09-27 00:00:00
"(118, 72, 'Friday-09-27'),",118,72,2024-09-27 00:00:00,DEUWDR001,3341,0,72,2024-09-27 00:00:00
"(119, 0, 'Friday-09-27'),",119,0,2024-09-27 00:00:00,DEUWIS001,0,0,0,2024-09-27 00:00:00
"(120, 4257, 'Friday-09-27'),",120,4257,2024-09-27 00:00:00,DEUWLZ001,3208,1,4257,2024-09-27 00:00:00
"(121, 15, 'Friday-09-27'),",121,15,2024-09-27 00:00:00,DEUWMO001,2222,0,15,2024-09-27 00:00:00
"(122, -10635, 'Friday-09-27'),",122,-10635,2024-09-27 00:00:00,DEUWOB001 ,16508,0,-10635,2024-09-27 00:00:00
"(123, 203, 'Friday-09-27'),",123,203,2024-09-27 00:00:00,DEUWVN001,2222,0,203,2024-09-27 00:00:00
"(124, 5913, 'Friday-09-27'),",124,5913,2024-09-27 00:00:00,DEUZET001,8184,0,5913,2024-09-27 00:00:00
"(125, 0, 'Friday-09-27'),",125,0,2024-09-27 00:00:00,DEUZUE001,0,0,0,2024-09-27 00:00:00
"(126, -5216, 'Friday-09-27'),",126,-5216,2024-09-27 00:00:00,DEUZWI001,3433,0,-5216,2024-09-27 00:00:00
"(127, 6909, 'Friday-09-27'),",127,6909,2024-09-27 00:00:00,DEUZWI002,9296,0,6909,2024-09-27 00:00:00
"(128, 5, 'Friday-09-27'),",128,5,2024-09-27 00:00:00,DEUZWI003,500,0,5,2024-09-27 00:00:00
"(1, 99, 'Saturday-09-28'),",1,99,2024-09-28 00:00:00,DEU010   B,2222,0,99,2024-09-28 00:00:00
"(2, 5, 'Saturday-09-28'),",2,5,2024-09-28 00:00:00,DEU0111  B,22834,0,5,2024-09-28 00:00:00
"(3, 0, 'Saturday-09-28'),",3,0,2024-09-28 00:00:00,DEU07024 L,2000,0,0,2024-09-28 00:00:00
"(4, 484, 'Saturday-09-28'),",4,484,2024-09-28 00:00:00,DEU110071L,2222,0,484,2024-09-28 00:00:00
"(5, 2, 'Saturday-09-28'),",5,2,2024-09-28 00:00:00,DEU1120  L,0,1,2,2024-09-28 00:00:00
"(6, 0, 'Saturday-09-28'),",6,0,2024-09-28 00:00:00,DEU1162  L,3000,0,0,2024-09-28 00:00:00
"(7, 9, 'Saturday-09-28'),",7,9,2024-09-28 00:00:00,DEU1206  L,327,0,9,2024-09-28 00:00:00
"(8, -131, 'Saturday-09-28'),",8,-131,2024-09-28 00:00:00,DEU1299  L,296,0,-131,2024-09-28 00:00:00
"(9, 1, 'Saturday-09-28'),",9,1,2024-09-28 00:00:00,DEU1401  L,6,0,1,2024-09-28 00:00:00
"(10, 1, 'Saturday-09-28'),",10,1,2024-09-28 00:00:00,DEU1420  L,2222,0,1,2024-09-28 00:00:00
"(11, 0, 'Saturday-09-28'),",11,0,2024-09-28 00:00:00,DEU1504  L,5000,0,0,2024-09-28 00:00:00
"(12, -2, 'Saturday-09-28'),",12,-2,2024-09-28 00:00:00,DEU1543  L,1500,0,-2,2024-09-28 00:00:00
"(13, -2, 'Saturday-09-28'),",13,-2,2024-09-28 00:00:00,DEU1544  L,500,0,-2,2024-09-28 00:00:00
"(14, 0, 'Saturday-09-28'),",14,0,2024-09-28 00:00:00,DEU1702  L,0,0,0,2024-09-28 00:00:00
"(15, 1, 'Saturday-09-28'),",15,1,2024-09-28 00:00:00,DEU2120  L,0,1,1,2024-09-28 00:00:00
"(16, 2, 'Saturday-09-28'),",16,2,2024-09-28 00:00:00,DEU2181  L,0,1,2,2024-09-28 00:00:00
"(17, 208, 'Saturday-09-28'),",17,208,2024-09-28 00:00:00,DEU21K01 L,2222,0,208,2024-09-28 00:00:00
"(18, 650, 'Saturday-09-28'),",18,650,2024-09-28 00:00:00,DEU21P05 L,2222,0,650,2024-09-28 00:00:00
"(19, 3, 'Saturday-09-28'),",19,3,2024-09-28 00:00:00,DEU21P20 L,2222,0,3,2024-09-28 00:00:00
"(20, 8, 'Saturday-09-28'),",20,8,2024-09-28 00:00:00,DEU21W46 L,17,0,8,2024-09-28 00:00:00
"(21, 0, 'Saturday-09-28'),",21,0,2024-09-28 00:00:00,DEU2272  L,0,0,0,2024-09-28 00:00:00
"(22, 668, 'Saturday-09-28'),",22,668,2024-09-28 00:00:00,DEU22P10 L,2222,0,668,2024-09-28 00:00:00
"(23, 407, 'Saturday-09-28'),",23,407,2024-09-28 00:00:00,DEU22P46 L,2222,0,407,2024-09-28 00:00:00
"(24, -36, 'Saturday-09-28'),",24,-36,2024-09-28 00:00:00,DEU22P69 L,366,0,-36,2024-09-28 00:00:00
"(25, 2, 'Saturday-09-28'),",25,2,2024-09-28 00:00:00,DEU240   B,2000,0,2,2024-09-28 00:00:00
"(26, 7, 'Saturday-09-28'),",26,7,2024-09-28 00:00:00,DEU340   B,8,0,7,2024-09-28 00:00:00
"(27, 1, 'Saturday-09-28'),",27,1,2024-09-28 00:00:00,DEU3799  L,5000,0,1,2024-09-28 00:00:00
"(28, 604, 'Saturday-09-28'),",28,604,2024-09-28 00:00:00,DEU520   N,420,1,604,2024-09-28 00:00:00
"(29, 0, 'Saturday-09-28'),",29,0,2024-09-28 00:00:00,DEU530   N,3000,0,0,2024-09-28 00:00:00
"(30, 6, 'Saturday-09-28'),",30,6,2024-09-28 00:00:00,DEU620   B,8,0,6,2024-09-28 00:00:00
"(31, 0, 'Saturday-09-28'),",31,0,2024-09-28 00:00:00,DEU620   N,3000,0,0,2024-09-28 00:00:00
"(32, 0, 'Saturday-09-28'),",32,0,2024-09-28 00:00:00,DEU68024 L,2000,0,0,2024-09-28 00:00:00
"(33, -535, 'Saturday-09-28'),",33,-535,2024-09-28 00:00:00,DEU700Y  H,2000,0,-535,2024-09-28 00:00:00
"(34, 168, 'Saturday-09-28'),",34,168,2024-09-28 00:00:00,DEU7071  H,3500,0,168,2024-09-28 00:00:00
"(35, 0, 'Saturday-09-28'),",35,0,2024-09-28 00:00:00,DEU70DUE L,0,0,0,2024-09-28 00:00:00
"(36, 1411, 'Saturday-09-28'),",36,1411,2024-09-28 00:00:00,DEU780   B,2500,0,1411,2024-09-28 00:00:00
"(37, 0, 'Saturday-09-28'),",37,0,2024-09-28 00:00:00,DEU78055 L,2500,0,0,2024-09-28 00:00:00
"(38, 160, 'Saturday-09-28'),",38,160,2024-09-28 00:00:00,DEU790   B,314,0,160,2024-09-28 00:00:00
"(39, 0, 'Saturday-09-28'),",39,0,2024-09-28 00:00:00,DEU81024 L,2000,0,0,2024-09-28 00:00:00
"(40, 0, 'Saturday-09-28'),",40,0,2024-09-28 00:00:00,DEU83024 L,2000,0,0,2024-09-28 00:00:00
"(41, 12153, 'Saturday-09-28'),",41,12153,2024-09-28 00:00:00,DEU850   B,13368,0,12153,2024-09-28 00:00:00
"(42, 0, 'Saturday-09-28'),",42,0,2024-09-28 00:00:00,DEU85016 L,0,0,0,2024-09-28 00:00:00
"(43, 1347, 'Saturday-09-28'),",43,1347,2024-09-28 00:00:00,DEUBIE001,500,1,1347,2024-09-28 00:00:00
"(44, 0, 'Saturday-09-28'),",44,0,2024-09-28 00:00:00,DEUBRE001,0,0,0,2024-09-28 00:00:00
"(45, 0, 'Saturday-09-28'),",45,0,2024-09-28 00:00:00,DEUBRE002,0,0,0,2024-09-28 00:00:00
"(46, -4266, 'Saturday-09-28'),",46,-4266,2024-09-28 00:00:00,DEUBRV001,22254,0,-4266,2024-09-28 00:00:00
"(47, -1751, 'Saturday-09-28'),",47,-1751,2024-09-28 00:00:00,DEUBRV002,2191,0,-1751,2024-09-28 00:00:00
"(48, 136, 'Saturday-09-28'),",48,136,2024-09-28 00:00:00,DEUBTL001,2528,0,136,2024-09-28 00:00:00
"(49, 1883, 'Saturday-09-28'),",49,1883,2024-09-28 00:00:00,DEUCAN001,1971,0,1883,2024-09-28 00:00:00
"(50, -65, 'Saturday-09-28'),",50,-65,2024-09-28 00:00:00,DEUCUX001,3000,0,-65,2024-09-28 00:00:00
"(51, -771, 'Saturday-09-28'),",51,-771,2024-09-28 00:00:00,DEUCUX002,3000,0,-771,2024-09-28 00:00:00
"(52, 4018, 'Saturday-09-28'),",52,4018,2024-09-28 00:00:00,DEUDAR001,3200,1,4018,2024-09-28 00:00:00
"(53, 0, 'Saturday-09-28'),",53,0,2024-09-28 00:00:00,DEUDAR002,0,0,0,2024-09-28 00:00:00
"(54, 0, 'Saturday-09-28'),",54,0,2024-09-28 00:00:00,DEUDD    K,3000,0,0,2024-09-28 00:00:00
"(55, 5317, 'Saturday-09-28'),",55,5317,2024-09-28 00:00:00,DEUDRS001,8056,0,5317,2024-09-28 00:00:00
"(56, 0, 'Saturday-09-28'),",56,0,2024-09-28 00:00:00,DEUDUE001,0,0,0,2024-09-28 00:00:00
"(57, 3195, 'Saturday-09-28'),",57,3195,2024-09-28 00:00:00,DEUDUI001,4014,0,3195,2024-09-28 00:00:00
"(58, 14, 'Saturday-09-28'),",58,14,2024-09-28 00:00:00,DEUEGI001,2222,0,14,2024-09-28 00:00:00
"(59, 0, 'Saturday-09-28'),",59,0,2024-09-28 00:00:00,DEUEMD   L,3000,0,0,2024-09-28 00:00:00
"(60, 2685, 'Saturday-09-28'),",60,2685,2024-09-28 00:00:00,DEUEME001,11619,0,2685,2024-09-28 00:00:00
"(61, 10578, 'Saturday-09-28'),",61,10578,2024-09-28 00:00:00,DEUEME002,44650,0,10578,2024-09-28 00:00:00
"(62, 2707, 'Saturday-09-28'),",62,2707,2024-09-28 00:00:00,DEUEME003,10300,0,2707,2024-09-28 00:00:00
"(63, 4065, 'Saturday-09-28'),",63,4065,2024-09-28 00:00:00,DEUEME004,3000,1,4065,2024-09-28 00:00:00
"(64, 0, 'Saturday-09-28'),",64,0,2024-09-28 00:00:00,DEUEME005,3000,0,0,2024-09-28 00:00:00
"(65, 1731, 'Saturday-09-28'),",65,1731,2024-09-28 00:00:00,DEUEME006,1995,0,1731,2024-09-28 00:00:00
"(66, 4782, 'Saturday-09-28'),",66,4782,2024-09-28 00:00:00,DEUESS001,4500,1,4782,2024-09-28 00:00:00
"(67, 2382, 'Saturday-09-28'),",67,2382,2024-09-28 00:00:00,DEUFAB001,3157,0,2382,2024-09-28 00:00:00
"(68, 1217, 'Saturday-09-28'),",68,1217,2024-09-28 00:00:00,DEUFLB001,2222,0,1217,2024-09-28 00:00:00
"(69, 2019, 'Saturday-09-28'),",69,2019,2024-09-28 00:00:00,DEUFUW001,4754,0,2019,2024-09-28 00:00:00
"(70, 3907, 'Saturday-09-28'),",70,3907,2024-09-28 00:00:00,DEUGHU001,6622,0,3907,2024-09-28 00:00:00
"(71, 1154, 'Saturday-09-28'),",71,1154,2024-09-28 00:00:00,DEUGIG001,890,1,1154,2024-09-28 00:00:00
"(72, 2789, 'Saturday-09-28'),",72,2789,2024-09-28 00:00:00,DEUGIZ001,1500,1,2789,2024-09-28 00:00:00
"(73, 0, 'Saturday-09-28'),",73,0,2024-09-28 00:00:00,DEUGME001,369,0,0,2024-09-28 00:00:00
"(74, 0, 'Saturday-09-28'),",74,0,2024-09-28 00:00:00,DEUGRM001,0,0,0,2024-09-28 00:00:00
"(75, 3036, 'Saturday-09-28'),",75,3036,2024-09-28 00:00:00,DEUHAJ001,11492,0,3036,2024-09-28 00:00:00
"(76, 810, 'Saturday-09-28'),",76,810,2024-09-28 00:00:00,DEUHAJ002,2222,0,810,2024-09-28 00:00:00
"(77, 21, 'Saturday-09-28'),",77,21,2024-09-28 00:00:00,DEUHAJ003,106,0,21,2024-09-28 00:00:00
"(78, 9, 'Saturday-09-28'),",78,9,2024-09-28 00:00:00,DEUHAJ004,175,0,9,2024-09-28 00:00:00
