CODE_Origin,CODE_Destination,Date,Transport_Mode,Volume,Capacity,Daily_Capacity
Almacen 734,Almacen 248,2024-04-13,Camion,5.0,133.0,19.0
Almacen 734,Almacen 248,2024-04-14,Camion,2.0,133.0,19.0
Almacen 734,Almacen 248,2024-04-17,Camion,4.0,133.0,19.0
Almacen 734,Almacen 248,2024-04-18,Camion,5.0,133.0,19.0
Almacen 734,Almacen 248,2024-04-19,Camion,2.0,133.0,19.0
Almacen 734,Almacen 248,2024-04-20,Camion,2.0,133.0,19.0
Almacen 734,Almacen 248,2024-04-21,Camion,3.0,133.0,19.0
Almacen 734,Almacen 248,2024-04-24,Camion,5.0,133.0,19.0
Almacen 734,Almacen 248,2024-04-26,Camion,2.0,133.0,19.0
Almacen 734,Almacen 262,2024-03-19,-,1.0,952.0,136.0
Almacen 734,Almacen 262,2024-03-20,-,2.0,952.0,136.0
Almacen 734,Almacen 262,2024-03-21,-,224.0,952.0,136.0
Almacen 734,Almacen 262,2024-03-22,-,124.0,952.0,136.0
Almacen 734,Almacen 262,2024-03-23,-,91.0,952.0,136.0
Almacen 734,Almacen 262,2024-03-24,-,95.0,952.0,136.0
Almacen 734,Almacen 262,2024-03-25,-,28.0,952.0,136.0
Almacen 734,Almacen 262,2024-03-27,-,56.0,952.0,136.0
Almacen 734,Almacen 262,2024-03-28,-,83.0,952.0,136.0
Almacen 734,Almacen 262,2024-03-29,-,90.0,952.0,136.0
Almacen 734,Almacen 262,2024-03-30,-,88.0,952.0,136.0
Almacen 734,Almacen 262,2024-03-31,-,19.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-04,-,71.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-05,-,90.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-06,-,82.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-07,-,115.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-08,-,49.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-10,-,74.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-11,-,119.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-12,-,123.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-13,-,109.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-14,-,95.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-15,-,16.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-17,-,49.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-18,-,100.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-19,-,51.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-20,-,70.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-21,-,71.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-24,-,123.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-25,-,17.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-26,-,2.0,952.0,136.0
Almacen 734,Almacen 262,2024-04-27,-,1.0,952.0,136.0
Almacen 734,Almacen 266,2024-03-21,Camion,4.0,12.0,2.0
Almacen 734,Almacen 305,2024-03-19,Tren,1.0,273.0,39.0
Almacen 734,Almacen 305,2024-03-20,Tren,5.0,273.0,39.0
Almacen 734,Almacen 305,2024-03-20,Camion,1.0,23.0,3.0
Almacen 734,Almacen 305,2024-03-21,Tren,38.0,273.0,39.0
Almacen 734,Almacen 305,2024-03-21,Camion,9.0,23.0,3.0
Almacen 734,Almacen 305,2024-03-22,Tren,26.0,273.0,39.0
Almacen 734,Almacen 305,2024-03-22,Camion,7.0,23.0,3.0
Almacen 734,Almacen 305,2024-03-23,Tren,26.0,273.0,39.0
Almacen 734,Almacen 305,2024-03-23,Camion,7.0,23.0,3.0
Almacen 734,Almacen 305,2024-03-24,Tren,26.0,273.0,39.0
Almacen 734,Almacen 305,2024-03-24,Camion,6.0,23.0,3.0
Almacen 734,Almacen 305,2024-03-25,Tren,9.0,273.0,39.0
Almacen 734,Almacen 305,2024-03-25,Camion,2.0,23.0,3.0
Almacen 734,Almacen 305,2024-03-27,Tren,10.0,273.0,39.0
Almacen 734,Almacen 305,2024-03-27,Camion,3.0,23.0,3.0
Almacen 734,Almacen 305,2024-03-28,Tren,18.0,273.0,39.0
Almacen 734,Almacen 305,2024-03-28,Camion,5.0,23.0,3.0
Almacen 734,Almacen 305,2024-03-29,Tren,16.0,273.0,39.0
Almacen 734,Almacen 305,2024-03-29,Camion,4.0,23.0,3.0
Almacen 734,Almacen 305,2024-03-30,Tren,17.0,273.0,39.0
Almacen 734,Almacen 305,2024-03-30,Camion,4.0,23.0,3.0
Almacen 734,Almacen 305,2024-03-31,Tren,4.0,273.0,39.0
Almacen 734,Almacen 305,2024-03-31,Camion,1.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-04,Tren,10.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-04,Camion,3.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-05,Tren,32.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-05,Camion,8.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-06,Tren,39.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-06,Camion,10.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-07,Tren,62.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-07,Camion,16.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-08,Tren,77.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-08,Camion,19.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-10,Tren,45.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-10,Camion,11.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-11,Tren,37.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-11,Camion,9.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-12,Tren,40.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-12,Camion,10.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-13,Tren,32.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-13,Camion,8.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-14,Tren,23.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-14,Camion,6.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-15,Tren,4.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-15,Camion,1.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-17,Tren,18.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-17,Camion,5.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-18,Tren,33.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-18,Camion,8.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-19,Tren,24.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-19,Camion,6.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-20,Tren,9.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-20,Camion,2.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-21,Tren,10.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-21,Camion,2.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-24,Tren,9.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-24,Camion,2.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-25,Tren,13.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-25,Camion,3.0,23.0,3.0
Almacen 734,Almacen 305,2024-04-26,Tren,2.0,273.0,39.0
Almacen 734,Almacen 305,2024-04-26,Camion,1.0,23.0,3.0
Almacen 734,Almacen 432,2024-03-22,Camion,3.0,16.0,2.0
Almacen 734,Almacen 432,2024-03-24,Camion,2.0,16.0,2.0
Almacen 734,Almacen 432,2024-03-26,Camion,2.0,16.0,2.0
Almacen 734,Almacen 432,2024-03-27,Camion,3.0,16.0,2.0
Almacen 734,Almacen 432,2024-03-29,Camion,1.0,16.0,2.0
Almacen 734,Almacen 432,2024-03-30,Camion,2.0,16.0,2.0
Almacen 734,Almacen 432,2024-04-09,Camion,2.0,16.0,2.0
Almacen 734,Almacen 432,2024-04-12,Camion,1.0,16.0,2.0
Almacen 734,Almacen 432,2024-04-13,Camion,2.0,16.0,2.0
Almacen 734,Almacen 622,2024-03-19,Tren,1.0,952.0,136.0
Almacen 734,Almacen 622,2024-03-20,Tren,5.0,952.0,136.0
Almacen 734,Almacen 622,2024-03-21,Tren,47.0,952.0,136.0
Almacen 734,Almacen 622,2024-03-22,Tren,29.0,952.0,136.0
Almacen 734,Almacen 622,2024-03-23,Tren,37.0,952.0,136.0
Almacen 734,Almacen 622,2024-03-24,Tren,43.0,952.0,136.0
Almacen 734,Almacen 622,2024-03-25,Tren,15.0,952.0,136.0
Almacen 734,Almacen 622,2024-03-27,Tren,48.0,952.0,136.0
Almacen 734,Almacen 622,2024-03-28,Tren,49.0,952.0,136.0
Almacen 734,Almacen 622,2024-03-29,Tren,50.0,952.0,136.0
Almacen 734,Almacen 622,2024-03-30,Tren,68.0,952.0,136.0
Almacen 734,Almacen 622,2024-03-31,Tren,4.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-04,Tren,38.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-05,Tren,66.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-06,Tren,67.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-07,Tren,59.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-08,Tren,19.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-10,Tren,23.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-11,Tren,46.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-12,Tren,51.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-13,Tren,49.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-14,Tren,53.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-15,Tren,6.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-17,Tren,23.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-18,Tren,39.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-19,Tren,28.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-20,Tren,25.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-21,Tren,33.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-24,Tren,20.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-25,Tren,12.0,952.0,136.0
Almacen 734,Almacen 622,2024-04-26,Tren,5.0,952.0,136.0
Almacen 734,Almacen 625,2024-03-20,Camion,1.0,103.0,15.0
Almacen 734,Almacen 625,2024-03-21,Camion,7.0,103.0,15.0
Almacen 734,Almacen 625,2024-03-22,Camion,12.0,103.0,15.0
Almacen 734,Almacen 625,2024-03-23,Camion,8.0,103.0,15.0
Almacen 734,Almacen 625,2024-03-24,Camion,2.0,103.0,15.0
Almacen 734,Almacen 625,2024-03-25,Camion,4.0,103.0,15.0
Almacen 734,Almacen 625,2024-03-27,Camion,1.0,103.0,15.0
Almacen 734,Almacen 625,2024-03-28,Camion,4.0,103.0,15.0
Almacen 734,Almacen 625,2024-03-29,Camion,6.0,103.0,15.0
Almacen 734,Almacen 625,2024-03-30,Camion,4.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-05,Camion,5.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-06,Camion,3.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-07,Camion,1.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-08,Camion,2.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-10,Camion,3.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-11,Camion,2.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-12,Camion,4.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-13,Camion,3.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-14,Camion,3.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-15,Camion,1.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-17,Camion,1.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-18,Camion,2.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-19,Camion,1.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-20,Camion,1.0,103.0,15.0
Almacen 734,Almacen 625,2024-04-21,Camion,2.0,103.0,15.0
Almacen 734,Almacen 626,2024-03-21,-,1.0,4.0,1.0
Almacen 734,Almacen 626,2024-03-24,-,1.0,4.0,1.0
Almacen 734,Almacen 626,2024-03-29,-,1.0,4.0,1.0
Almacen 734,Almacen 626,2024-04-17,-,1.0,4.0,1.0
Almacen 734,Almacen 626,2024-04-19,-,1.0,4.0,1.0
Almacen 734,Almacen 627,2024-03-27,Tren,6.0,8.0,1.0
Almacen 734,Almacen 627,2024-03-29,Tren,1.0,8.0,1.0
Almacen 734,Almacen 628,2024-03-20,Camion,5.0,163.0,23.0
Almacen 734,Almacen 628,2024-03-21,Camion,133.0,163.0,23.0
Almacen 734,Almacen 628,2024-03-22,Camion,36.0,163.0,23.0
Almacen 734,Almacen 628,2024-03-23,Camion,11.0,163.0,23.0
Almacen 734,Almacen 628,2024-03-24,Camion,14.0,163.0,23.0
Almacen 734,Almacen 628,2024-03-25,Camion,11.0,163.0,23.0
Almacen 734,Almacen 628,2024-03-26,Camion,3.0,163.0,23.0
Almacen 734,Almacen 628,2024-03-27,Camion,17.0,163.0,23.0
Almacen 734,Almacen 628,2024-03-28,Camion,17.0,163.0,23.0
Almacen 734,Almacen 628,2024-03-29,Camion,14.0,163.0,23.0
Almacen 734,Almacen 628,2024-03-30,Camion,9.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-04,Camion,6.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-05,Camion,14.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-06,Camion,20.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-07,Camion,11.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-08,Camion,3.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-10,Camion,11.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-11,Camion,16.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-12,Camion,14.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-13,Camion,25.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-14,Camion,16.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-15,Camion,3.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-17,Camion,8.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-18,Camion,16.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-19,Camion,14.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-20,Camion,11.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-21,Camion,11.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-24,Camion,6.0,163.0,23.0
Almacen 734,Almacen 628,2024-04-26,Camion,3.0,163.0,23.0
Almacen 734,Almacen 641,2024-03-19,Tren,1.0,999999.0,142857.0
Almacen 734,Almacen 641,2024-03-21,Tren,1.0,999999.0,142857.0
Almacen 734,Almacen 641,2024-03-27,Tren,1.0,999999.0,142857.0
Almacen 734,Almacen 641,2024-04-10,Tren,1.0,999999.0,142857.0
Almacen 734,Almacen 641,2024-04-18,Tren,1.0,999999.0,142857.0
Almacen 734,Almacen 642,2024-03-20,Tren,1.0,1940.0,277.0
Almacen 734,Almacen 642,2024-03-21,Tren,106.0,1940.0,277.0
Almacen 734,Almacen 642,2024-03-22,Tren,189.0,1940.0,277.0
Almacen 734,Almacen 642,2024-03-23,Tren,213.0,1940.0,277.0
Almacen 734,Almacen 642,2024-03-24,Tren,239.0,1940.0,277.0
Almacen 734,Almacen 642,2024-03-25,Tren,30.0,1940.0,277.0
Almacen 734,Almacen 642,2024-03-26,Tren,20.0,1940.0,277.0
Almacen 734,Almacen 642,2024-03-27,Tren,121.0,1940.0,277.0
Almacen 734,Almacen 642,2024-03-28,Tren,215.0,1940.0,277.0
Almacen 734,Almacen 642,2024-03-29,Tren,200.0,1940.0,277.0
Almacen 734,Almacen 642,2024-03-30,Tren,192.0,1940.0,277.0
Almacen 734,Almacen 642,2024-03-31,Tren,68.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-01,Tren,18.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-02,Tren,16.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-03,Tren,1.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-04,Tren,140.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-05,Tren,212.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-06,Tren,217.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-07,Tren,201.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-08,Tren,89.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-09,Tren,13.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-10,Tren,167.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-11,Tren,192.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-12,Tren,204.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-13,Tren,207.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-14,Tren,166.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-15,Tren,52.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-16,Tren,18.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-17,Tren,103.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-18,Tren,147.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-19,Tren,119.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-20,Tren,122.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-21,Tren,128.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-22,Tren,5.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-23,Tren,5.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-24,Tren,127.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-25,Tren,43.0,1940.0,277.0
Almacen 734,Almacen 642,2024-04-27,Tren,4.0,1940.0,277.0
Almacen 734,Almacen 643,2024-03-21,Tren,58.0,1054.0,151.0
Almacen 734,Almacen 643,2024-03-22,Tren,110.0,1054.0,151.0
Almacen 734,Almacen 643,2024-03-23,Tren,124.0,1054.0,151.0
Almacen 734,Almacen 643,2024-03-24,Tren,115.0,1054.0,151.0
Almacen 734,Almacen 643,2024-03-25,Tren,44.0,1054.0,151.0
Almacen 734,Almacen 643,2024-03-27,Tren,160.0,1054.0,151.0
Almacen 734,Almacen 643,2024-03-28,Tren,103.0,1054.0,151.0
Almacen 734,Almacen 643,2024-03-29,Tren,158.0,1054.0,151.0
Almacen 734,Almacen 643,2024-03-30,Tren,154.0,1054.0,151.0
Almacen 734,Almacen 643,2024-03-31,Tren,39.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-04,Tren,101.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-05,Tren,126.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-06,Tren,128.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-07,Tren,119.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-08,Tren,86.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-10,Tren,46.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-11,Tren,93.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-12,Tren,89.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-13,Tren,117.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-14,Tren,53.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-15,Tren,31.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-17,Tren,68.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-18,Tren,150.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-19,Tren,77.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-20,Tren,50.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-21,Tren,58.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-24,Tren,36.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-25,Tren,22.0,1054.0,151.0
Almacen 734,Almacen 643,2024-04-26,Tren,15.0,1054.0,151.0
Almacen 734,Almacen 647,2024-03-21,Camion,154.0,179.0,26.0
Almacen 734,Almacen 647,2024-03-22,Camion,23.0,179.0,26.0
Almacen 734,Almacen 647,2024-03-23,Camion,25.0,179.0,26.0
Almacen 734,Almacen 647,2024-03-24,Camion,16.0,179.0,26.0
Almacen 734,Almacen 647,2024-03-25,Camion,8.0,179.0,26.0
Almacen 734,Almacen 647,2024-03-27,Camion,18.0,179.0,26.0
Almacen 734,Almacen 647,2024-03-28,Camion,18.0,179.0,26.0
Almacen 734,Almacen 647,2024-03-29,Camion,8.0,179.0,26.0
Almacen 734,Almacen 647,2024-03-30,Camion,13.0,179.0,26.0
Almacen 734,Almacen 647,2024-03-31,Camion,2.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-04,Camion,4.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-05,Camion,21.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-06,Camion,16.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-07,Camion,14.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-08,Camion,4.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-10,Camion,9.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-11,Camion,13.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-12,Camion,11.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-13,Camion,11.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-14,Camion,6.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-15,Camion,3.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-17,Camion,5.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-18,Camion,14.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-19,Camion,6.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-20,Camion,7.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-21,Camion,6.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-24,Camion,2.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-25,Camion,3.0,179.0,26.0
Almacen 734,Almacen 647,2024-04-26,Camion,2.0,179.0,26.0
Almacen 734,Almacen 649,2024-03-19,Camion,1.0,270.0,39.0
Almacen 734,Almacen 649,2024-03-20,Camion,2.0,270.0,39.0
Almacen 734,Almacen 649,2024-03-21,Camion,499.0,270.0,39.0
Almacen 734,Almacen 649,2024-03-22,Camion,36.0,270.0,39.0
Almacen 734,Almacen 649,2024-03-23,Camion,30.0,270.0,39.0
Almacen 734,Almacen 649,2024-03-24,Camion,55.0,270.0,39.0
Almacen 734,Almacen 649,2024-03-25,Camion,22.0,270.0,39.0
Almacen 734,Almacen 649,2024-03-27,Camion,59.0,270.0,39.0
Almacen 734,Almacen 649,2024-03-28,Camion,64.0,270.0,39.0
Almacen 734,Almacen 649,2024-03-29,Camion,47.0,270.0,39.0
Almacen 734,Almacen 649,2024-03-30,Camion,55.0,270.0,39.0
Almacen 734,Almacen 649,2024-03-31,Camion,2.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-04,Camion,25.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-05,Camion,51.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-06,Camion,53.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-07,Camion,4.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-08,Camion,4.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-10,Camion,6.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-11,Camion,25.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-12,Camion,21.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-13,Camion,17.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-14,Camion,2.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-15,Camion,1.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-17,Camion,1.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-18,Camion,21.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-19,Camion,17.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-20,Camion,3.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-21,Camion,1.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-24,Camion,4.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-25,Camion,1.0,270.0,39.0
Almacen 734,Almacen 649,2024-04-26,Camion,2.0,270.0,39.0
Almacen 734,Almacen 651,2024-03-21,Camion,7.0,79.0,11.0
Almacen 734,Almacen 651,2024-03-22,Camion,7.0,79.0,11.0
Almacen 734,Almacen 651,2024-03-23,Camion,1.0,79.0,11.0
Almacen 734,Almacen 651,2024-03-24,Camion,3.0,79.0,11.0
Almacen 734,Almacen 651,2024-03-25,Camion,4.0,79.0,11.0
Almacen 734,Almacen 651,2024-03-27,Camion,2.0,79.0,11.0
Almacen 734,Almacen 651,2024-03-28,Camion,2.0,79.0,11.0
Almacen 734,Almacen 651,2024-03-29,Camion,1.0,79.0,11.0
Almacen 734,Almacen 651,2024-03-30,Camion,1.0,79.0,11.0
Almacen 734,Almacen 651,2024-03-31,Camion,1.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-04,Camion,2.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-05,Camion,1.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-06,Camion,4.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-07,Camion,3.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-11,Camion,2.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-12,Camion,5.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-13,Camion,4.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-14,Camion,4.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-15,Camion,2.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-17,Camion,2.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-18,Camion,3.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-19,Camion,9.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-20,Camion,4.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-21,Camion,7.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-24,Camion,5.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-25,Camion,1.0,79.0,11.0
Almacen 734,Almacen 651,2024-04-26,Camion,1.0,79.0,11.0
Almacen 734,Almacen 653,2024-03-19,Camion,2.0,80.0,11.0
Almacen 734,Almacen 653,2024-03-21,-,3.0,346.0,49.0
Almacen 734,Almacen 653,2024-03-21,Camion,27.0,80.0,11.0
Almacen 734,Almacen 653,2024-03-22,-,3.0,346.0,49.0
Almacen 734,Almacen 653,2024-03-22,Camion,8.0,80.0,11.0
Almacen 734,Almacen 653,2024-03-23,-,2.0,346.0,49.0
Almacen 734,Almacen 653,2024-03-23,Camion,11.0,80.0,11.0
Almacen 734,Almacen 653,2024-03-24,-,3.0,346.0,49.0
Almacen 734,Almacen 653,2024-03-24,Camion,6.0,80.0,11.0
Almacen 734,Almacen 653,2024-03-25,-,2.0,346.0,49.0
Almacen 734,Almacen 653,2024-03-25,Camion,5.0,80.0,11.0
Almacen 734,Almacen 653,2024-03-27,-,2.0,346.0,49.0
Almacen 734,Almacen 653,2024-03-27,Camion,7.0,80.0,11.0
Almacen 734,Almacen 653,2024-03-28,Camion,6.0,80.0,11.0
